probe	entrez	gene	pval.exp	odds.exp	pval.anthr	odds.exp.1	pval.expAnth	odds.expAnth	adjpval
208527_x_at	8344	HIST1H2BE	0.0116641018078123	0.569646133702974	0.000705135588559891	2.92383400051067	0.0363542363829723	1.88721891014554	0.11087037836133
201614_s_at	8607	RUVBL1	0.00950476210091555	0.552156807254111	0.000640340320782862	2.95750959338934	0.0367759795270743	1.88333582754842	0.111540333510687
208576_s_at	8358	HIST1H3B	0.0121906729033172	0.542056223210471	0.000154570944295607	3.42259788283429	0.0399103653475529	1.91579411671942	0.120385364327045
209106_at	8648	NCOA1	0.0063431151634965	2.02763229754854	0.002256203475001	2.59272376755289	0.0401619374638319	0.501701202848942	0.120485812391496
217095_x_at	9437	NCR1	0.00398748407996374	0.501619376689401	0.00074347669025232	2.93803333418922	0.0408715549351644	1.82607192574652	0.121951882833572
212596_s_at	10042	HMGXB4	0.0921839471548493	0.814901929544346	0.00189055541634475	2.65657209100011	0.0412185262337563	1.78017002596853	0.122262365507831
208572_at	8290	HIST3H3	0.0829159548047659	0.763474190275451	0.000835380484103476	2.90613144264766	0.0414185912137037	1.99630041749792	0.122262365507831
202928_s_at	5252	PHF1	0.0355499270620862	0.620842850768825	0.000729190431332349	2.9494047137652	0.0416696380672318	1.96939338891	0.122349150069744
210719_s_at	10362	HMG20B	0.0931525369967866	0.821615530811889	0.0024708890929297	2.57564087632827	0.0420493581385751	1.74420011971059	0.122810823769807
218620_s_at	51409	HEMK1	0.000952291930738203	0.374823628482494	0.000780153263458039	2.94311671825999	0.0436742522892177	2.01376568216186	0.12664230471652
211221_at	10474	TADA3	0.00232285176242708	0.429819498856763	0.000140359140695545	3.47487988811033	0.0438200728276366	1.98101192732569	0.12664230471652
212348_s_at	23028	KDM1A	0.000362656574917741	0.320953391224969	0.000919391738854136	2.90752003831067	0.0461297336855516	2.06652046954613	0.132622984345961
218987_at	55729	ATF7IP	0.00494200745166895	0.432564579979929	0.00107145672624764	2.86664683543886	0.0481778647729127	2.07317885945208	0.137793685775377
201292_at	7153	TOP2A	0.125029204658924	1.15649245367814	0.00162398659134899	2.75073089867946	0.0499290453795722	1.77630940992886	0.142066149739814
200801_x_at	60	ACTB	0.111043969190105	1.33743191690664	0.0236642648617974	1.9278577700253	0.0507132048214013	2.22025608146571	0.143323296217897
219528_s_at	64919	BCL11B	0.0486484035493771	1.54516771464684	0.00416576325173978	2.46215202542695	0.0508901559034562	0.524778799561623	0.143323296217897
217673_x_at	2778	GNAS	0.0280838958092637	0.572589672348803	0.0050392032504748	2.41481995293356	0.052977480760468	1.92636906258407	0.148444514618164
200780_x_at	2778	GNAS	0.113590178023509	0.792599348903906	0.00651262003769282	2.34121037761787	0.0542740316305064	1.94253921408157	0.151309421515351
212273_x_at	2778	GNAS	0.12484639722078	0.813853976152406	0.00409673226154372	2.48728634718292	0.0545602458392132	2.04917339304064	0.151342993483647
208987_s_at	22992	KDM2A	0.117761830351491	0.757353099569641	0.00503342120152028	2.47682706758335	0.0569810423404027	0.480429262300899	0.157267676859511
200981_x_at	2778	GNAS	0.148626205881655	0.861178663524845	0.00522374701937056	2.43241808494946	0.0591970482756005	1.94149899096124	0.16257099824941
202545_at	5580	PRKCD	0.0320766650523057	0.614966483530144	0.00238692350205083	2.67819788674821	0.0596611587628468	1.7820035555602	0.163034453648968
212079_s_at	4297	KMT2A	0.0029448241576131	0.455314096968893	0.000717629262725117	3.05146501365199	0.0599686546807439	1.80795960004174	0.1630674747969
202160_at	1387	CREBBP	0.0612219138894439	1.52803582630816	0.0114195405871085	2.22589924957395	0.0605820437189066	1.82731116671058	0.1639278830041
202556_s_at	10445	MCRS1	0.00680996428492597	0.503964495238871	0.00176458353026976	2.77534222234472	0.0613849809159422	1.79857931250513	0.164897521171102
215616_s_at	23030	KDM4B	0.00100229600746904	0.325521369130374	0.000232491408329705	3.40805511915824	0.0615378430457374	1.91016281347785	0.164897521171102
205277_at	7799	PRDM2	0.00669456101341293	0.534527256995467	0.00101629965987038	2.95627376712492	0.0634708679399568	1.62050398094557	0.169014840377667
203991_s_at	7403	KDM6A	0.0298962889440928	0.636182649828244	0.00185518961017073	2.77100735191635	0.0636867514466573	1.59641354040932	0.169014840377667
202521_at	10664	CTCF	0.0409667906834493	0.634521685680277	0.00285133281475924	2.64478592472369	0.0656242535726659	1.70594281394594	0.173113823472427
203358_s_at	2146	EZH2	0.00755802409281714	2.3178480652655	0.00441089932028593	2.51296439953725	0.0658585197992929	0.473150306940897	0.173113823472427
206689_x_at	10524	KAT5	0.128490369242924	0.751538747730623	0.00874163066785627	2.34941363900048	0.0676200166085761	0.512377883483024	0.17614128602977
214865_at	84444	DOT1L	0.0643995204860637	0.650088655468852	0.00138056375435702	2.87740636785525	0.0677719324421464	1.85770200507169	0.17614128602977
206531_at	8193	DPF1	0.0669116221081734	0.676262570046162	0.00163763449941068	2.82489977075345	0.0682677335797183	1.72355993151829	0.17614128602977
208861_s_at	546	ATRX	0.00688128354429685	2.15358022557539	0.00137513800257472	2.88353983234346	0.0682866579898022	0.533649594256466	0.17614128602977
215781_s_at	8940	TOP3B	0.0656795543754701	0.685280824177324	0.00265932143791781	2.67998893855107	0.0689416122292942	1.67678613724023	0.177003581165444
204900_x_at	8819	SAP30	0.10888359287028	1.33499537441917	0.00394565581337825	2.60824707708461	0.0697791776174375	1.72211223976576	0.17832456502234
204566_at	8493	PPM1D	0.133509661008026	0.818685759928543	0.000973795142387712	3.0003484050557	0.0722832369484309	1.55914664970378	0.183872565878036
218788_s_at	64754	SMYD3	0.203529352405116	0.995315011227748	0.00156721687221151	2.86614757565025	0.0743819509764126	1.68878243138044	0.188343288710916
208860_s_at	546	ATRX	0.00604342293997961	2.21800131316359	0.00254188100184483	2.71925384756541	0.0759042088637701	0.559567478188268	0.191320197684023
218658_s_at	93973	ACTR8	0.0136647144205895	0.509751074783527	0.0011703227359261	2.96042420802953	0.0768522920722219	1.71856600021715	0.192829387381211
218166_s_at	51773	RSF1	0.0161273152622162	1.87844473206572	0.0153995117352371	2.1645804400142	0.078560693256585	0.578543875058057	0.194718906241092
213253_at	10592	SMC2	0.0687497423219167	1.53057773780658	0.00452751882306635	2.58654238964726	0.0786338678125456	1.72136726665573	0.194718906241092
45526_g_at	79903	NAA60	0.068807701502705	0.634509922090522	0.00201715291993609	2.79815697813029	0.0786636161082674	1.80524464029353	0.194718906241092
200047_s_at	7528	YY1	0.120583782123838	0.77006815658605	0.00512295561619014	2.51416297950792	0.0796727610414065	1.62390289017122	0.196336446852037
203743_s_at	6996	TDG	0.0148543175092413	2.00693193077142	0.00222242739320766	2.77619231059464	0.0814763681367563	0.568925967423579	0.199888689828842
203461_at	1106	CHD2	0.0873993105248526	0.666440128538042	0.0033505313602924	2.66192405540035	0.0850213983189059	1.76953412650387	0.207600824803339
206968_s_at	4798	NFRKB	0.0924762560421363	0.654660211250339	0.0161981079524447	2.20393829950329	0.0853720783158657	0.555882872492867	0.207600824803339
217555_at	8243	SMC1A	0.140549392052759	1.29630135093002	0.00563781816318965	2.5608643969378	0.0882137006848838	1.6354473652927	0.213570012184456
207591_s_at	8289	ARID1A	0.00010122707030058	0.291362047856735	0.000735921587907473	3.14775610993954	0.0914375895423868	1.90942681754033	0.220408512783395
202485_s_at	8932	MBD2	0.00420721327945373	0.440472423933148	0.00330586894068308	2.68975847395615	0.0927331042986653	1.71077766682444	0.222111065216858
201092_at	5931	RBBP7	0.202602455646916	1.14978668532407	0.00810267613152893	2.41126373526515	0.0934675969211161	0.675681287476458	0.222111065216858
203183_s_at	6602	SMARCD1	0.0191302360750558	0.48836165106247	0.00530618618683421	2.54264404579222	0.093668753869487	1.84075604180977	0.222111065216858
213965_s_at	26038	CHD5	0.00356422014045521	0.498330366493608	0.00213439939329729	2.82997693408531	0.0937534025281302	1.56433209851553	0.222111065216858
213984_at	23244	PDS5A	0.242020083304252	0.946358909980249	0.00518550411904695	2.55887588487858	0.0971300811625755	1.39282365582745	0.229127370947614
202484_s_at	8932	MBD2	0.000420568927161691	2.73394476769299	0.00816656233710189	2.42695325765115	0.0989407331921044	0.603419149656822	0.232378479526038
214463_x_at	8363	HIST1H4J	0.0218590207975042	0.541098070239459	0.00419488013753666	2.63366994840142	0.099350219507509	1.70390594187036	0.232378479526038
221862_at	54531	MIER2	0.00154696655760633	0.394492315283637	0.00729488769527009	2.46189965917517	0.101322622008519	1.70070550895544	0.235991929741361
221151_at	56979	PRDM9	0.00416814877732563	0.470709585577899	0.00120323267950384	3.02352126559076	0.103852712694033	1.60733668141141	0.240868476500446
221212_x_at	55193	PBRM1	0.00210658318182955	0.406531759455184	0.00444851762354548	2.6277082831771	0.106913265337622	1.66959795631231	0.246929382704466
202261_at	6944	VPS72	0.0165870448526965	0.469329596856748	0.0015863924812618	2.95130863613355	0.1077871590429	1.76377570763942	0.24791046579867
204898_at	8819	SAP30	0.230534286400364	1.20397850369953	0.00455630071989521	2.63288971639933	0.111321822477202	0.589671327505754	0.254306897816294
221248_s_at	54904	WHSC1L1	0.274555609186689	1.0754980839352	0.0205909227669671	2.16465148671729	0.111489618245549	0.57702120090618	0.254306897816294
217218_at	23063	WAPAL	0.00220481561326757	0.389960117389252	0.000471672207159601	3.34141341059221	0.112425057864829	1.69921447662085	0.255038913637321
216711_s_at	6872	TAF1	5.40206779420238e-06	0.275971825810722	0.00543406498296617	2.59154996240951	0.112931216612189	1.60543783689475	0.255038913637321
220928_s_at	63976	PRDM16	0.163509346662402	0.780903812039744	0.00269456733537732	2.79993493007998	0.113196619277434	1.51891765506756	0.255038913637321
204535_s_at	5978	REST	0.149214735153061	0.668983229664785	0.0285156667966379	2.07194929054331	0.113717534723647	0.545581650436785	0.255171053526232
208901_s_at	7150	TOP1	0.049649252305232	0.573220065610499	0.00528492628484722	2.59248365625184	0.114438729141506	1.71768704240997	0.255749710470086
212287_at	23512	SUZ12	0.113775150505946	1.27487699202819	0.00550057427007467	2.58375378267707	0.115455800137906	0.713439793779698	0.256982264823081
209053_s_at	7468	WHSC1	0.290115645267535	0.396712989609747	0.0476841850893627	3.35067335419102	0.116191619543791	3.19920341131595	0.257581421639248
208742_s_at	10284	SAP18	0.0057461511000344	0.528124165337633	0.00228642554806868	2.86223410244403	0.117828756220396	1.58596270341841	0.259955670969317
201419_at	8314	BAP1	0.115490134290191	0.729257302520758	0.00319732502708281	2.75673200583226	0.118204480821193	1.46651975849172	0.259955670969317
201664_at	10051	SMC4	0.239123577528889	0.800311333002661	0.00502869312611531	2.62238116877944	0.120510855296052	1.82543220336471	0.263287675238033
40640_at	29781	NCAPH2	0.223782131172089	0.618948880132013	0.0467737423137218	2.85911429180041	0.120673517817432	2.68556566112916	0.263287675238033
208583_x_at	8331	HIST1H2AJ	0.00884399165546212	0.474838012108357	0.0014672353701799	3.00633004488891	0.122120798245945	1.62791659558775	0.265396380440006
221863_at	54531	MIER2	0.00106833356311553	0.396259767844555	0.00936966256848937	2.44676555940026	0.124632341959023	1.62145983289598	0.26979236377012
209062_x_at	8202	NCOA3	0.000507155155785366	0.369430062005859	0.010314113068372	2.4015326757014	0.12528373790596	1.57766356648408	0.270143059859726
212152_x_at	8289	ARID1A	0.00273240149552922	0.407462017557015	0.00440371946592955	2.67454964808038	0.125798019009265	1.65207884493879	0.270196523319511
212495_at	23030	KDM4B	0.0209410590520838	0.429388240298728	0.000654116498153501	3.26737768313638	0.127338675648545	1.76381490922612	0.272445538596887
209061_at	8202	NCOA3	0.264754873671574	1.19963547813808	0.00324461805587428	2.77668513308916	0.131383852035667	0.609504371587022	0.280015005110765
208579_x_at	54145	H2BFS	0.172045601678847	0.745693415794405	0.00417690528650583	2.70931251151229	0.13726288125652	1.54060091157169	0.291419655590766
220139_at	29947	DNMT3L	0.0470309875246073	0.601940327448749	0.00394071443134281	2.72749833960732	0.138009976525018	1.52171090618835	0.291883168742567
213963_s_at	8819	SAP30	0.17115091212919	0.713695450038442	0.00319358439152662	2.80043135524944	0.141819533851531	1.5839045098752	0.298795353763531
222183_x_at	53615	MBD3	0.0105788680851392	0.45931541742681	0.00323442591718281	2.80242164602702	0.144347705056295	1.61914902946044	0.302965525441349
202182_at	2648	KAT2A	0.0659165896364164	0.591733124561627	0.00276669703222854	2.84845661345326	0.145294613030675	1.55321509571559	0.303033724975983
52159_at	51409	HEMK1	0.0589425196865985	0.561654151299802	0.00402591139136166	2.73529228113397	0.14547814695405	1.66395834500258	0.303033724975983
208371_s_at	6015	RING1	0.308748541258368	1.13847506210252	0.00777452280481716	2.53233779739624	0.146299316434076	0.655201491064631	0.303598581472218
203205_at	9682	KDM4A	0.344458688866264	0.958582266729914	0.014223347393212	2.34640370074423	0.146909363599153	0.662182362935164	0.303722729238698
32259_at	2145	EZH1	0.0434715002482394	0.525227668940876	0.00272341872109816	2.85843365182784	0.148087527505522	1.62283045023246	0.305016101429284
207564_x_at	8473	OGT	0.030707488795825	0.542456576790259	0.00916288622121286	2.4898402336695	0.150216732167568	1.55765604873488	0.308251435526013
201663_s_at	10051	SMC4	0.15272371755777	0.63268433949564	0.00415289781572814	2.73584309466874	0.151738477427787	1.83948147518599	0.308466570270715
212167_s_at	6598	SMARCB1	0.0935603785493082	0.617443956110889	0.00861501851291213	2.51072651502086	0.152004208330269	1.63341484260241	0.308466570270715
212789_at	23310	NCAPD3	0.00763971403259878	0.402813869594452	0.00547039252687198	2.65287933901178	0.152106382786691	1.70071334949774	0.308466570270715
208828_at	54107	POLE3	0.35906383819452	1.01182963269769	0.00731985704246529	2.5638232925824	0.152556836383886	1.54585675272685	0.308466570270715
219755_at	57332	CBX8	0.0184718103418361	0.461062473913677	0.00143444195287801	3.07245907774913	0.153424789013618	1.68106150582836	0.309089355969041
205062_x_at	5926	ARID4A	0.00714122907147174	0.429461259897509	0.00371590215891382	2.7774588014022	0.154895930027616	1.5828098795407	0.310918375909978
219198_at	9329	GTF3C4	0.00860624801636301	0.522609719989616	0.00161932125170428	3.03932379023681	0.160652978319517	1.4369985443406	0.320302106278155
203992_s_at	7403	KDM6A	0.0140633782016663	0.569097799296137	0.0104694138641077	2.46118148758614	0.160906237171487	1.38508391610903	0.320302106278155
201549_x_at	10765	KDM5B	0.112830384010984	0.649593108952463	0.00547802353715487	2.66323443599224	0.162033248357881	1.52479926568535	0.320302106278155
220936_s_at	55766	H2AFJ	0.367001740613079	0.927415009909974	0.056850700668208	1.92690675878985	0.162635754479686	0.612532666982914	0.320302106278155
212257_s_at	6595	SMARCA2	0.0396168570922295	0.542201715575741	0.00469231243034618	2.71373090463043	0.163320769693414	1.55194613975874	0.320302106278155
219542_at	79858	NEK11	0.0523911404006931	0.518415709238918	0.00472844482125534	2.7122828349191	0.163563632323628	1.69870328799823	0.320302106278155
211851_x_at	672	BRCA1	0.138906079247721	0.687733236852486	0.0031000584587273	2.84499984179895	0.164529959029419	1.49676951260726	0.320302106278155
220083_x_at	51377	UCHL5	0.380381051886567	0.988508666120479	0.0032975044662702	2.82569597386558	0.16459717061566	1.57179912751537	0.320302106278155
214197_s_at	9869	SETDB1	0.00525753223340975	0.335492366604707	0.000902238190121918	3.23313427934886	0.164793112650355	1.75455357839022	0.320302106278155
209113_s_at	10362	HMG20B	0.355863274879527	0.909981317354959	0.00617242428814524	2.63408488792105	0.165702618515888	1.46797500171792	0.32093980849393
210322_x_at	7404	UTY	0.0335054837959108	0.540012415045185	0.00150502040173683	3.0699567572103	0.167315082420438	1.52800660020698	0.322929809426859
212264_s_at	23063	WAPAL	0.00604025976389488	0.436553588321554	0.00251310835454988	2.91428319082934	0.168837763215396	1.56682665244644	0.324733258867242
212452_x_at	23522	KAT6B	0.000691247241506598	0.278056998380982	0.00244526081370899	2.89168087583228	0.170997498428182	1.65203321861907	0.327745205320682
216224_s_at	10013	HDAC6	0.347642375033549	1.14976345546944	0.0104644731642688	2.47803700535254	0.171963247858594	0.64483249240969	0.328455753695308
206724_at	8535	CBX4	0.00565574321471196	0.386879971824976	0.00093953299342886	3.23010017389513	0.173458191309186	1.62069373756974	0.32968561857405
203298_s_at	3720	JARID2	0.382924783815118	1.08308050006116	0.00697804543536296	2.60555180536613	0.174480360670875	0.647810732059506	0.32968561857405
220200_s_at	387893	SETD8	0.35172948998233	1.16512465175507	0.00643825877108128	2.6344327195765	0.174682571389934	1.65999677816466	0.32968561857405
212920_at	5978	REST	0.0769381721446484	1.73082540869831	0.00815682061353484	2.55918502642786	0.174996170728617	0.636988229691393	0.32968561857405
201321_s_at	6601	SMARCC2	0.388455744897084	0.928608086722841	0.00514102783186032	2.70678901834046	0.1765866269406	1.54355933208021	0.331550401602759
214157_at	2778	GNAS	0.0587564658295374	0.587111936846983	0.004518644508542	2.74689032347744	0.177544855503634	1.49729532560546	0.331745504536117
215071_s_at	8334	HIST1H2AC	0.147260836465632	0.682751978057141	0.00434244949606222	2.75768691726063	0.177892516925164	1.50629080820073	0.331745504536117
212571_at	57680	CHD8	0.250004966729623	0.757293892116525	0.00506771653059479	2.71500954011817	0.17995987448882	1.53458719217263	0.334470877837807
208900_s_at	7150	TOP1	0.402357388290094	1.07304539319641	0.00417247875157234	2.77874386126698	0.184571447590535	0.647593056081524	0.341890735134145
203213_at	983	CDK1	0.411783861700939	1.05553626013816	0.0157387569210362	2.37113629858529	0.186674669448444	1.56194340186852	0.344630158981743
211988_at	6605	SMARCE1	0.411245496546826	0.96167356861665	0.0038523575175804	2.80833265702286	0.187487441910802	1.32983957173241	0.344976893115876
203278_s_at	51317	PHF21A	0.23515772125544	1.3312240240656	0.00709200006327948	2.62243960080582	0.1899262894112	0.677830907886626	0.348303361312234
205215_at	6045	RNF2	0.147721481322992	1.52353344661422	0.0114406747193886	2.47698740573274	0.192995468623219	0.648628685051584	0.35032410841131
209271_at	2186	BPTF	0.274316720366626	1.25024916217964	0.0113863374930424	2.479401913507	0.193185928216144	0.704383638962808	0.35032410841131
208794_s_at	6597	SMARCA4	0.0324319134718186	1.74549089321386	0.0080673213431609	2.58685575980742	0.193262636637721	0.708705287750432	0.35032410841131
200055_at	6881	TAF10	0.366787619329309	0.864689588358534	0.0123659969246465	2.45454581486604	0.194086233359016	1.47868601411766	0.35032410841131
212492_s_at	23030	KDM4B	0.0333836790446482	0.441817822729736	0.00126180047694457	3.1635135817853	0.194201407923661	1.66069357761305	0.35032410841131
209257_s_at	9126	SMC3	0.423955849695209	0.938902646632687	0.0079938306556705	2.59483324699294	0.19638789779683	0.649804058210393	0.352424667934615
204980_at	9575	CLOCK	0.00538638853615203	0.452383810808889	0.00120969036817475	3.17792857472151	0.196642749499749	1.45861572315598	0.352424667934615
202645_s_at	4221	MEN1	0.00461959980510951	0.41688248411459	0.0102769738938803	2.5169954271816	0.198284681270113	1.56911984047814	0.353810270535022
204805_s_at	8971	H1FX	0.316719086781818	0.806047782267286	0.00663648684118634	2.65323343200311	0.198697796858436	1.48270521493924	0.353810270535022
202303_x_at	8467	SMARCA5	0.041193701499213	0.576840704525247	0.00748791703094343	2.62088477547113	0.20230154518237	1.43677325053735	0.358237833199864
202423_at	7994	KAT6A	0.442421786049162	1.0223703733183	0.0164457638392176	2.37666191229723	0.202482253547749	0.664892469783131	0.358237833199864
212205_at	94239	H2AFV	0.251704818907786	1.36556936368312	0.0329090346021286	2.17889732226139	0.203798345313127	1.49870221838736	0.359414334226345
215851_at	2122	MECOM	0.134899406951552	0.62853823199995	0.00373707666089551	2.83678059504044	0.204941159452677	1.4972156396796	0.360278726171585
203138_at	8520	HAT1	0.174211508084439	1.42010600858022	0.00453153656962824	2.78698363344507	0.213257828047634	0.712321388841603	0.373708955816806
217986_s_at	11177	BAZ1A	0.0248471598534193	1.71043836864647	0.0220635975363066	2.32430333369286	0.214199516478073	1.34096889307293	0.374171307265495
213720_s_at	6597	SMARCA4	0.315521199714294	0.809953290768214	0.00453126204400345	2.78775538479034	0.214951741473285	1.39320228337082	0.374300824268938
214534_at	3009	HIST1H1B	0.208910331423838	0.646454095573988	0.0432687264935502	2.08839334080136	0.221461722483318	0.62991803525933	0.383775124124771
AFFX-HSAC07/X00351_M_at	60	ACTB	0.356163054687605	1.29353372658314	0.0200669208721284	2.33571595188149	0.221783088035873	1.56778979639531	0.383775124124771
208547_at	3018	HIST1H2BB	0.0726654318150726	0.645464775735871	0.0026808431473816	2.95910948850116	0.223762389433068	1.35895566962588	0.385351945382795
208434_at	2122	MECOM	0.407443343832633	1.14977787347524	0.00938215702423084	2.57208577799506	0.224090533456299	0.714902575581888	0.385351945382795
212949_at	23397	NCAPH	0.234084089823136	0.687169942148511	0.00757422777637007	2.64415930559691	0.228484976861836	1.53616583736523	0.391688531763147
201355_s_at	11176	BAZ2A	0.292987673358508	0.774776392905952	0.00626067756580651	2.70401845198366	0.230980037506127	1.39341941834447	0.394739878338644
217707_x_at	6595	SMARCA2	0.45927742625586	1.13719483097939	0.00825817165511	2.62265614040236	0.233614343385133	1.61199224995409	0.39800962206356
208859_s_at	546	ATRX	0.334337608978411	1.27663552705221	0.00663728396804253	2.69263251518983	0.239002590838733	0.697997914035657	0.405936708132248
202293_at	10274	STAG1	0.224460993576231	1.47510257251663	0.00883453506916609	2.60656173554911	0.241338893532706	0.671416949430207	0.406732391450969
212921_at	56950	SMYD2	0.313201053955808	0.771272620773004	0.00544621423084146	2.75674557527349	0.241574819563396	1.47693138784585	0.406732391450969
222147_s_at	79913	ACTR5	0.068931352030878	0.530491195802907	0.0160971382029472	2.46349870135341	0.241681565934634	0.652225866078433	0.406732391450969
208553_at	3008	HIST1H1E	0.014130398873592	0.467521387762723	0.00102751146389657	3.28106767518099	0.243299851082137	1.41472928077662	0.408211300295865
208807_s_at	1107	CHD3	0.354595208718808	1.26043179257825	0.0101002385526978	2.57256486586632	0.248253916550647	0.71266151367895	0.415261096775628
204258_at	1105	CHD1	0.370084130854086	0.621641830673358	0.0599972866994735	2.93513863362085	0.250018577328625	2.65719501092623	0.416949409925683
212465_at	84193	SETD3	0.50223801461262	1.07263962711895	0.0108963208205168	2.5517976954575	0.251569618250703	0.689659577127394	0.418272377332494
202463_s_at	53615	MBD3	0.15789779159543	0.634459336580715	0.00836238587792137	2.64140061624089	0.260206323703238	1.45864373309026	0.429383409810951
210559_s_at	983	CDK1	0.52817111680376	1.03220185233105	0.0132114766921828	2.49948329750165	0.260284903593902	1.51676404947408	0.429383409810951
203345_s_at	22823	MTF2	0.024146379064707	0.512034943904692	0.00367376765880068	2.89629829826119	0.260585946171501	1.44458874042846	0.429383409810951
211022_s_at	546	ATRX	0.437692526945996	0.816767043286764	0.0146456460055828	2.47241161279006	0.264418379283198	0.678655577351957	0.433358667572194
215888_at	23047	PDS5B	0.149935030275214	0.633591703846674	0.00444551715411767	2.84046880902683	0.264568606833024	1.42264692679094	0.433358667572194
219339_s_at	79813	EHMT1	0.148545561051323	0.670110374193857	0.00726191014464672	2.689489922341	0.269294137485676	1.35887009201827	0.43979397601211
212076_at	4297	KMT2A	0.0107882981492563	0.396008876887971	0.00227171867568887	3.05749357611227	0.270862729798497	1.50068949122481	0.441050816663039
209517_s_at	9070	ASH2L	0.390098129766922	1.27703627687989	0.0250247239729851	2.3158201121199	0.279916574777796	0.707279391404705	0.454452791992186
209240_at	8473	OGT	0.309244618335536	1.16774355162693	0.0772919596390158	2.79011953611712	0.283936108505394	0.510203858749526	0.459626779750667
40446_at	5252	PHF1	0.539149391030694	1.09198828654601	0.0110052258366207	2.57521502959667	0.285955385393927	0.710310539829596	0.461542025548093
212238_at	171023	ASXL1	0.155497279220243	0.615905343086761	0.0385671738789708	2.20421493574671	0.288016221241146	0.705094792292006	0.4635129857875
209718_at	29781	NCAPH2	0.480523995762305	0.826571731836611	0.00474650770039331	2.83812040435411	0.289404255551925	1.47559448534512	0.464268259032565
203795_s_at	605	BCL7A	0.113261335922088	0.561030778925537	0.00551427893585821	2.79124484766719	0.290167661895353	1.4598047959414	0.464268259032565
212234_at	171023	ASXL1	0.566963953526952	0.960637599014593	0.00600619876125008	2.76607082816105	0.291318622280922	1.44958216693426	0.46476265751176
220586_at	80205	CHD9	0.22216213072918	0.880766103710455	0.0729714832238109	2.850879682169	0.296742936222046	2.05530189384972	0.472052163673111
215233_at	23210	JMJD6	0.430846360890992	0.824104910523478	0.00595787519072521	2.7765201477346	0.303220054630142	1.31776045788003	0.480969741827122
213859_x_at	8467	SMARCA5	0.203867844190699	0.700910031716257	0.00720878736061548	2.72071577340659	0.306042202614658	1.31422590436272	0.484055288949258
201547_at	10765	KDM5B	0.454331886723183	0.843873425223695	0.00660258540919234	2.75024092223435	0.310824984176827	1.29784220930754	0.490215403616024
215437_x_at	11176	BAZ2A	0.0553156491270753	0.530885558271322	0.00498135297684188	2.84779101381038	0.320621740973003	1.39657749824224	0.504225643923355
218619_s_at	6839	SUV39H1	0.450147566903716	0.816720690705347	0.00668872353692429	2.75671149498369	0.327097041953867	1.31196361223609	0.51294763397311
221616_s_at	51616	TAF9B	0.271215993571625	1.39360124120393	0.0107049838497394	2.61249622568463	0.329817084524257	0.749138856256382	0.515747962202238
203214_x_at	983	CDK1	0.604351647453124	0.924749673867616	0.0130356563988453	2.55304484839972	0.33104064237059	1.41206521446499	0.516103302541321
220070_at	79831	KDM8	0.0216427014968736	0.50660721024636	0.00510366434917819	2.84866865707701	0.33228007381267	1.32086022182525	0.516103302541321
214554_at	8332	HIST1H2AL	0.00937036644191536	0.458625772715131	0.00900158914164639	2.69082569072489	0.332849231349113	1.32231557264333	0.516103302541321
214360_at	6597	SMARCA4	0.618365927680073	0.940826602009931	0.0109214416515921	2.61318712193471	0.33905264189365	0.734922433011623	0.523724830443094
212922_s_at	56950	SMYD2	0.558576875536366	0.859493439864948	0.0118008105363085	2.58827111997246	0.339808554564388	1.38066521364411	0.523724830443094
202326_at	10919	EHMT2	0.533000090229343	0.834995029508997	0.00867312632868456	2.68571117088581	0.34061089516136	1.40402905161555	0.523724830443094
207186_s_at	2186	BPTF	0.607508553044625	1.08370813312298	0.00819346874815119	2.70413027777551	0.344004756313532	0.76039933098711	0.527431289481431
209259_s_at	9126	SMC3	0.153364176307985	1.71081953801426	0.0119764277922708	2.58705673579386	0.344932419389124	0.719380772955659	0.527431289481431
214469_at	3012	HIST1H2AE	0.24656287411711	0.707115780789076	0.00655941536675575	2.77490377983098	0.347397429958682	1.3038847440306	0.529733097616554
214299_at	7156	TOP3A	0.237272704135927	0.651451746340751	0.00624075419617953	2.79193190745826	0.35450036057393	1.39573442978432	0.539074928476059
220946_s_at	29072	SETD2	0.532268281547521	0.837210103142036	0.0161933622695867	2.50681526421807	0.366178153352923	0.765052940866358	0.555303133656081
208793_x_at	6597	SMARCA4	0.500976480265348	1.22478929584343	0.0150109768296717	2.53385477723827	0.375087169098958	0.774597234557781	0.567087716967092
216624_s_at	4297	KMT2A	0.675671444538126	1.00571940162803	0.0147178338838987	2.5416649841255	0.376003812336876	0.735303705801394	0.567087716967092
212237_at	171023	ASXL1	0.113825955085781	0.575504810509863	0.0160083114031447	2.51622911223902	0.380885217254966	1.33277552587342	0.572884577451611
215714_s_at	6597	SMARCA4	0.604811215145196	0.881139022720214	0.0088417683201949	2.70105247414054	0.382856852635394	1.27520807308951	0.574285278953091
203796_s_at	605	BCL7A	0.13644760951481	0.613780176086204	0.00528545030175176	2.86054353538201	0.384549902863397	1.28753260823523	0.575261643307846
207700_s_at	8202	NCOA3	0.444747272259583	0.77810826724559	0.00685625922650557	2.78358444820551	0.385749886942243	0.777196636001386	0.575497128627346
221617_at	51616	TAF9B	0.33318981513327	1.37505153791844	0.0153139836078154	2.53417146276757	0.390478595900905	0.758521896342073	0.580981630558759
